date,ind,rain,ind,maxt,ind,mint,gmin,soil
21-Aug-15,1,1.7,0,17,0,12.6,11.8, 
22-Aug-15,1,9.8,0,17.9,0,11.6,10, 
23-Aug-15,1,7.6,0,14.3,0,12.4,10.5, 
24-Aug-15,1,1.1,0,14.6,0,11.1,10.2, 
25-Aug-15,1,9.9,0,15.2,0,7,5.5, 
26-Aug-15,0,6.3,0,16.7,0,10,10.5, 
27-Aug-15,0,4.7,0,15.6,0,10.5,10, 
28-Aug-15,0,0.7,0,16.5,0,12,10, 
29-Aug-15,0,0.5,0,16.1,0,12.5,11, 
30-Aug-15,0,0,0,15.5,0,12,11, 
31-Aug-15,0,0.7,0,16.4,0,9.5,9, 
01-Sep-15,0,0.8,0,15,0,10.5,9.5, 
02-Sep-15,4,0,0,14.3,0,10,9, 
03-Sep-15,0,0.5,0,14.5,0,9.5,9, 
04-Sep-15,0,0.5,0,14.2,0,10.4,8.9, 
05-Sep-15,0,0,0,15.1,0,9,7.5, 
06-Sep-15,0,0,0,14.9,0,10,8.5, 
07-Sep-15,0,0,0,14.3,0,9,7.5, 
08-Sep-15,0,0,0,19.5,0,11,10.5, 
09-Sep-15,0,0,0,18.2,0,12,11, 
10-Sep-15,0,12.5,0,18.5,0,12.5,12, 
11-Sep-15,0,57.2,0,13.5,0,12.5,9.5, 
12-Sep-15,0,0.7,0,13.8,0,8.5,8.5, 
13-Sep-15,0,38.1,0,15.1,0,7.5,5.5, 
14-Sep-15,0,1.9,0,16.1,0,10.6,9.9, 
15-Sep-15,4,0,0,14.9,0,8.5,4, 
16-Sep-15,0,1.4,0,13.1,0,9.5,9, 
17-Sep-15,0,2.2,0,14.6,0,10.5,10, 
18-Sep-15,0,0.2,0,15.2,0,10,9.5, 
19-Sep-15,0,4,0,15.6,0,12.5,12, 
20-Sep-15,0,6.2,0,15,0,10,9.5, 
21-Sep-15,0,12.2,0,14.3,0,8.5,7.5, 
22-Sep-15,0,2,0,14.6,0,10,7.5, 
23-Sep-15,0,6.5,0,14.3,0,9,8, 
24-Sep-15,0,1.9,0,14,0,9,8.5, 
25-Sep-15,0,2,0,14.5,0,9.5,9, 
26-Sep-15,0,0,0,15.2,0,10,8.5, 
27-Sep-15,0,0,0,17.1,0,10.5,10, 
28-Sep-15,4,0,0,18,0,8.9,7.4, 
29-Sep-15,4,0,0,18.9,0,7.5,7.5, 
30-Sep-15,0,0,0,18.5,0,7,6.5, 
01-Oct-15,4,0,0,17.5,0,5,5, 
02-Oct-15,0,0,0,14.8,0,6.5,6, 
03-Oct-15,0,0,0,14.3,0,8.3,5.5, 
04-Oct-15,0,1,0,14.8,0,5.5,3.8, 
05-Oct-15,0,5.5,0,15.1,0,10.5,10, 
06-Oct-15,0,6.2,0,14.5,0,8.5,5, 
07-Oct-15,0,0.9,0,14.3,0,8.1,7.7, 
08-Oct-15,0,0.1,0,15.6,0,5.3,3.4, 
09-Oct-15,0,1.6,0,15.1,0,10.5,10, 
10-Oct-15,0,0.2,0,14.5,0,10.1,10, 
11-Oct-15,0,1.2,0,15.5,0,8.5,5, 
12-Oct-15,0,0,0,13,0,4,4, 
13-Oct-15,0,0,0,13.3,0,6,5.5, 
14-Oct-15,0,0,0,13.7,0,7.5,7, 
15-Oct-15,0,0,0,14.5,0,5.5,5, 
16-Oct-15,4,0,0,13,0,7.5,7.5, 
17-Oct-15,4,0,0,12.5,0,7.8,7.5, 
18-Oct-15,4,0,0,12.5,0,8.1,7.7, 
19-Oct-15,4,0,0,14.3,0,9.4,8.6, 
20-Oct-15,0,8.6,0,14.6,0,10.5,9.5, 
21-Oct-15,0,1.2,0,14,0,10,10, 
22-Oct-15,0,1.2,0,13,0,9.5,10, 
23-Oct-15,0,32.5,0,13.5,0,9.5,9, 
24-Oct-15,0,2.5,0,11.5,0,7.5,7.5, 
25-Oct-15,0,0.6,0,13,0,9.9,8.7, 
26-Oct-15,0,3,0,15.1,0,10,9, 
27-Oct-15,0,2.1,0,13,0,8,7.6, 
28-Oct-15,0,7.6,0,14,0,7.5,7.5, 
29-Oct-15,0,0.5,0,12.8,0,9.5,8, 
30-Oct-15,0,18.9,0,16.1,0,9.5,9, 
31-Oct-15,0,0,0,13.8,0,9,9, 
01-Nov-15,0,0,0,15.3,0,7.5, , 
02-Nov-15,0,0,0,13.1,0,8.5, , 
03-Nov-15,0,0,0,13.2,0,5, , 
04-Nov-15,0,5.7,0,12.3,0,8.8, , 
05-Nov-15,0,6.2,0,14.2,0,10.8, , 
06-Nov-15,0,12.2,0,13.3,0,9.1, , 
07-Nov-15,0,14.7,0,13.6,0,8.7, , 
08-Nov-15,0,11.1,0,13.8,0,9.6, , 
09-Nov-15,0,12.2,0,15.1,0,11, , 
10-Nov-15,0,0.5,0,16.1,0,10, , 
11-Nov-15,0,4.1,0,13.2,0,7.5, , 
12-Nov-15,0,8.2,0,12.8,0,4, , 
13-Nov-15,0,4.2,0,9,0,4, , 
14-Nov-15,0,52.3,0,14.1,0,5, , 
15-Nov-15,0,11.1,0,14.8,0,6, , 
16-Nov-15,0,3,0,9.5,0,5, , 
17-Nov-15,0,12.2,0,12.8,0,5.5, , 
18-Nov-15,0,8.1,0,11.6,0,7, , 
19-Nov-15,0,2.1,0,9.7,0,5, , 
20-Nov-15,0,2.9,0,6.8,0,2.5, , 
21-Nov-15,0,3.1,0,6.8,0,3, , 
22-Nov-15,1,0.6,0,10,0,6, , 
23-Nov-15,1,12.5,0,13.2,0,5.5, , 
24-Nov-15,0,4.6,0,11.2,0,8.5, , 
25-Nov-15,0,1.1,0,12.1,0,10, , 
26-Nov-15,0,10.5,0,12.5,0,7, , 
27-Nov-15,0,11.2,0,11,0,7.5, , 
28-Nov-15,0,8.6,0,11.5,0,5, , 
29-Nov-15,0,13.4,0,11.5,0,4.1, , 
30-Nov-15,0,11.7,0,13.1,0,5.5, , 
01-Dec-15,0,6,0,13.3,0,6.5, , 
02-Dec-15,0,0.9,0,10.2,0,8.5, , 
03-Dec-15,0,0.5,0,11.1,0,5, , 
04-Dec-15,0,42.2,0,12.1,0,4, , 
05-Dec-15,0,36,0,13.2,0,10, , 
06-Dec-15,0,7,0,14.1,0,5, , 
07-Dec-15,0,5.5,0,13.8,0,4.8, , 
08-Dec-15,0,14.4,0,12.1,0,5, , 
09-Dec-15,0,9.3,0,12.5,0,5, , 
10-Dec-15,0,4.5,0,7.5,0,3.5, , 
11-Dec-15,0,9.5,0,8.6,0,1.5, , 
12-Dec-15,0,0.3,0,5.5,0,2, , 
13-Dec-15,0,5.5,0,11.5,0,4.5, , 
14-Dec-15,0,0.5,0,11.2,0,5, , 
15-Dec-15,0,2,0,12.7,0,9.5, , 
16-Dec-15,0,6,0,15.6,0,10, , 
17-Dec-15,0,4.3,0,13.2,0,10.5, , 
18-Dec-15,0,10.6,0,15.5,0,11.5, , 
19-Dec-15,0,2.6,0,12.7,0,7, , 
20-Dec-15,0,7.1,0,11.1,0,6, , 
21-Dec-15,0,4.1,0,13.3,0,6.5, , 
22-Dec-15,0,8.1,0,10.1,0,4.2, , 
23-Dec-15,0,17.6,0,11.3,0,0, , 
24-Dec-15,0,1.5,0,6.7,0,3.6, , 
25-Dec-15,0,0.5,0,7.1,0,3.5, , 
26-Dec-15,0,0.3,0,6.7,0,3.6, , 
27-Dec-15,0,1.5,0,14.4,0,6, , 
28-Dec-15,0,8.1,0,12.3,0,6.5, , 
29-Dec-15,0,22.1,0,13.3,0,4.5, , 
30-Dec-15,0,6.7,0,8.3,0,2.5, , 
31-Dec-15,0,2.6,0,6.5,0,2.4, , 
01-Jan-16,0,4.1,0,9.6,0,4.5, , 
02-Jan-16,0,5.6,0,8,0,2.5, , 
03-Jan-16,0,0.2,0,9,0,5.1, , 
04-Jan-16,0,1.3,0,8.3,0,5.1, , 
05-Jan-16,0,0.4,0,7.6,0,3.5, , 
06-Jan-16,0,14.4,0,7.1,0,2.5, , 
07-Jan-16,0,6.8,0,6.6,0,3, , 
08-Jan-16,0,2.4,0,6.8,0,2.5, , 
09-Jan-16,0,0.9,0,6.3,0,2.5, , 
10-Jan-16,0,6.3,0,7.6,0,3.5, , 
11-Jan-16,0,2.7,0,7.8,0,3, , 
12-Jan-16,0,4.7,0,6.1,0,3, , 
13-Jan-16,0,5.1,0,5,0,1.5, , 
14-Jan-16,0,4.7,0,7.3,0,1.5, , 
15-Jan-16,0,1.1,0,7.1,0,2.5, , 
16-Jan-16,0,0.5,0,8.1,0,4.5, , 
17-Jan-16,0,3.1,0,8.6,0,4.5, , 
18-Jan-16,0,3.5,0,7.8,0,5.5, , 
19-Jan-16,4,0,0,7.6,0,4, , 
20-Jan-16,0,1.7,0,11.5,0,6, , 
21-Jan-16,0,16.2,0,13.1,0,5.5, , 
22-Jan-16,0,1.2,0,10.1,0,7.5, , 
23-Jan-16,0,13.3,0,13.1,0,8.5, , 
24-Jan-16,0,16.3,0,14.9,0,8.3, , 
25-Jan-16,0,35.9,0,12.1,0,3.5, , 
26-Jan-16,0,11.2,0,12,0,5.5, , 
27-Jan-16,0,5.7,0,8.8,0,3, , 
28-Jan-16,0,18.4,0,11.1,0,4, , 
29-Jan-16,0,3.8,0,8.4,0,6.5, , 
30-Jan-16,0,5.8,0,10.1,0,1.5, , 
31-Jan-16,0,4.1,0,11.1,0,2.8, , 
01-Feb-16,0,5.5,0,9,0,7.8, , 
02-Feb-16,0,1.5,0,7.4,0,4.2, , 
03-Feb-16,0,2.9,0,10,0,3, , 
04-Feb-16,0,12.1,0,10.6,0,6, , 
05-Feb-16,0,3.3,0,7.1,0,5, , 
06-Feb-16,1,8.8,0,7.4,0,3.8, , 
07-Feb-16,1,17.3,0,7.6,0,3, , 
08-Feb-16,0,11.8,0,7.8,0,3, , 
09-Feb-16,0,13.4,0,6.7,0,2, , 
10-Feb-16,0,0.6,0,8.4,0,0, , 
11-Feb-16,0,0,0,7.6,1,-1, , 
12-Feb-16,0,2.2,0,5.6,0,0, , 
13-Feb-16,0,2,0,5.4,0,0.5, , 
14-Feb-16,0,0.3,0,6.3,1,-0.5, , 
15-Feb-16,0,3.2,0,9.4,0,0.5, , 
16-Feb-16,0,21.2,0,8.7,0,2, , 
17-Feb-16,0,4.7,0,8.3,0,1.5, , 
18-Feb-16,0,4.1,0,8.7,0,3, , 
19-Feb-16,0,2.1,0,9.5,0,2.8, , 
20-Feb-16,0,7.3,0,10.6,0,6.5, , 
21-Feb-16,0,2.5,0,10.9,0,7.2, , 
22-Feb-16,0,2,0,8.7,1,-0.5, , 
23-Feb-16,0,0.3,0,8.9,0,0, , 
24-Feb-16,0,1.8,0,7.6,0,0, , 
25-Feb-16,0,5.2,0,7.1,0,0.4, , 
26-Feb-16,0,6.1,0,6.3,0,2, , 
27-Feb-16,4,0,0,8,1,-0.5, , 
28-Feb-16,0,9.2,0,8.7,0,2.5, , 
29-Feb-16,0,17.6,0,10.7,0,2, , 
01-Mar-16,0,5.3,0,10,4, , , 
02-Mar-16,0,3.1,0,10.1,4, , , 
03-Mar-16,0,4.5,0,7.4,4, , , 
04-Mar-16,0,1.8,0,8.3,4, , , 
05-Mar-16,0,2.3,0,7.6,4, , , 
06-Mar-16,0,4.7,0,7.2,4, , , 
07-Mar-16,0,2.5,0,8.6,4, , , 
08-Mar-16,0,10.1,0,8.1,4, , , 
09-Mar-16,0,1.5,0,9.6,4, , , 
10-Mar-16,0,5.1,0,11.6,4, , , 
11-Mar-16,0,3,0,11.1,4, , , 
12-Mar-16,0,0.5,0,10.7,4, , , 
13-Mar-16,4,0,0,11.3,4, , , 
14-Mar-16,0,0,0,13.7,4, , , 
15-Mar-16,4,0,0,13.5,4, , , 
16-Mar-16,0,0,0,14.9,4, , , 
17-Mar-16,0,0,0,10,4, , , 
18-Mar-16,0,0,0,10.1,4, , , 
19-Mar-16,0,0,0,11.2,4, , , 
20-Mar-16,0,0,0,10.4,4, , , 
21-Mar-16,0,0,0,10.1,4, , , 
22-Mar-16,0,1.1,0,9.5,4, , , 
23-Mar-16,0,6.7,0,11,4, , , 
24-Mar-16,0,0.3,0,10.3,4, , , 
25-Mar-16,0,12.7,0,11.6,4, , , 
26-Mar-16,0,8.7,0,9.8,4, , , 
27-Mar-16,0,4.7,0,9.5,4, , , 
28-Mar-16,0,7,0,9,4, , , 
29-Mar-16,0,5,0,8,4, , , 
30-Mar-16,0,1.7,0,10.1,4, , , 
31-Mar-16,0,7.8,0,10.3,4, , , 
01-Apr-16,0,11.4,0,10.4,0,5.3, , 
02-Apr-16,0,0.3,0,11.5,0,6.5, , 
03-Apr-16,0,0.2,0,11.2,0,6.5, , 
04-Apr-16,0,0.5,0,11.6,0,5, , 
05-Apr-16,0,5.7,0,11,0,3.6, , 
06-Apr-16,0,2.9,0,8.6,0,4.1, , 
07-Apr-16,0,4.1,0,10.1,0,6, , 
08-Apr-16,0,6.1,0,9.3,0,0.7, , 
09-Apr-16,0,1.3,0,9.3,1,-1.3, , 
10-Apr-16,4,0,0,9,0,2, , 
11-Apr-16,0,7.5,0,10.1,0,6.2, , 
12-Apr-16,0,1.2,0,9,0,2.5, , 
13-Apr-16,0,0,0,14.8,0,5.5, , 
14-Apr-16,0,0,0,9.5,0,6, , 
15-Apr-16,0,1.9,0,12.1,0,0.9, , 
16-Apr-16,0,1.1,0,12,0,1.5, , 
17-Apr-16,0,1.3,0,10.1,0,6.5, , 
18-Apr-16,0,0.1,0,10.3,0,7, , 
19-Apr-16,0,0,0,12.5,0,4, , 
20-Apr-16,0,0,0,17.5,0,6, , 
21-Apr-16,0,0,0,14.1,0,5, , 
22-Apr-16,0,0,0,13.9,0,3, , 
23-Apr-16,0,0.3,0,11.3,0,5, , 
24-Apr-16,0,0.6,0,11.4,0,6.5, , 
25-Apr-16,0,0.3,0,12,0,3.3, , 
26-Apr-16,0,1.5,0,9,0,1, , 
27-Apr-16,0,1.5,0,9.1,0,3, , 
28-Apr-16,0,1.6,0,8,0,3, , 
29-Apr-16,0,1.7,0,10.6,0,4.5, , 
30-Apr-16,0,7.5,0,11.1,0,5.5, , 
01-May-16,0,14.5,0,12.5,0,7, , 
02-May-16,0,1.8,0,10.7,0,6.1, , 
03-May-16,0,1.2,0,11.6,0,8, , 
04-May-16,0,2.7,0,12.2,0,6.5, , 
05-May-16,0,0.6,0,12.4,0,2.7, , 
06-May-16,4,0,0,12.8,0,5.9, , 
07-May-16,0,6.6,0,13.2,0,6.9, , 
08-May-16,4,0,0,20,0,9, , 
09-May-16,0,0,0,20.8,0,11, , 
10-May-16,0,0.6,0,20,0,10.8, , 
11-May-16,0,0,0,18.6,0,11, , 
12-May-16,0,0,0,21.1,0,9.5, , 
13-May-16,0,0,0,17.5,0,8, , 
14-May-16,0,0,0,16.1,0,4.5, , 
15-May-16,0,0,0,15.6,0,2.5, , 
16-May-16,0,0.5,0,18.5,0,8, , 
17-May-16,0,2,0,15.5,0,7, , 
18-May-16,0,3,0,13,0,8, , 
19-May-16,0,3.1,0,13.1,0,8, , 
20-May-16,0,8.1,0,13.2,0,10, , 
21-May-16,0,2.2,0,14.6,0,8, , 
22-May-16,0,3.5,0,12,0,6, , 
23-May-16,0,0.1,0,13.5,0,6, , 
24-May-16,0,0,0,17.5,0,6, , 
25-May-16,0,0,0,17.6,0,4.5, , 
26-May-16,0,0,0,16.5,0,6, , 
27-May-16,0,0,0,15.5,0,8, , 
28-May-16,0,0,0,18.1,0,10, , 
29-May-16,0,5.4,0,18.6,0,7.5, , 
30-May-16,0,0,0,18,0,8, , 
31-May-16,0,0,0,16.5,0,8, , 
01-Jun-16,0,0,0,18.9,0,10, , 
02-Jun-16,0,0,0,20.5,0,10.5, , 
03-Jun-16,0,0,0,19.5,0,10.5, , 
04-Jun-16,0,0,0,21.5,0,12, , 
05-Jun-16,0,0,0,23,0,12, , 
06-Jun-16,4,0,0,20.8,0,15.5, , 
07-Jun-16,0,0,0,19.3,0,12.5, , 
08-Jun-16,0,0,0,23,0,13, , 
09-Jun-16,0,5.5,0,20,0,14, , 
10-Jun-16,0,8.6,0,17.5,0,13, , 
11-Jun-16,0,3.5,0,17,0,12, , 
12-Jun-16,0,4.5,0,17,0,12, , 
13-Jun-16,0,4.2,0,18.9,0,12.5, , 
14-Jun-16,0,14.4,0,15.5,0,11, , 
15-Jun-16,0,0.3,0,16.2,0,11.5, , 
16-Jun-16,4,0,0,15.1,0,9.5, , 
17-Jun-16,0,0.3,0,14.3,0,9, , 
18-Jun-16,0,8.2,0,15.5,0,11, , 
19-Jun-16,0,13.3,0,15.5,0,10, , 
20-Jun-16,0,0.3,0,15.1,0,10.5, , 
21-Jun-16,0,4.2,0,16.6,0,10.5, , 
22-Jun-16,0,6.7,0,16.6,0,10, , 
23-Jun-16,0,5,0,16.2,0,10.9, , 
24-Jun-16,0,3.9,0,15.3,0,11.3, , 
25-Jun-16,0,5,0,15,0,11.5, , 
26-Jun-16,0,2,0,15.5,0,10.5, , 
27-Jun-16,0,4.4,0,15.5,0,11, , 
28-Jun-16,0,13.1,0,15,0,10.5, , 
29-Jun-16,0,1.2,0,15.1,0,11, , 
30-Jun-16,0,4.1,0,14.1,0,9.3, , 
01-Jul-16,0,4.3,0,14,0,8.5, , 
02-Jul-16,0,0.6,0,15.5,0,10, , 
03-Jul-16,0,7,0,14.5,0,10.5, , 
04-Jul-16,0,2,0,14.9,0,10, , 
05-Jul-16,0,1.2,0,15.1,0,11, , 
06-Jul-16,0,4.6,0,16.6,0,12, , 
07-Jul-16,0,1.1,0,16.5,0,12.5, , 
08-Jul-16,0,6.6,0,17.2,0,12.8, , 
09-Jul-16,0,4.2,0,17.6,0,12.5, , 
10-Jul-16,0,2.5,0,16.1,0,13, , 
11-Jul-16,0,1.7,0,15.5,0,10.8, , 
12-Jul-16,0,0.4,0,15.6,0,11, , 
13-Jul-16,0,0.5,0,15.8,0,11, , 
14-Jul-16,0,9.5,0,16.1,0,12.5, , 
15-Jul-16,0,1.1,0,17.6,0,11.5, , 
16-Jul-16,0,0,0,16.2,0,12, , 
17-Jul-16,0,0.7,0,19.3,0,14, , 
18-Jul-16,0,0,0,20.1,0,10, , 
19-Jul-16,0,1.7,0,26.5,0,13, , 
20-Jul-16,0,2,0,17.5,0,13.7, , 
21-Jul-16,0,7.1,0,18.5,0,12, , 
22-Jul-16,0,2.2,0,16.6,0,13.5, , 
23-Jul-16,0,0.5,0,17.1,0,13, , 
24-Jul-16,0,2.2,0,16.8,0,11.5, , 
25-Jul-16,0,4.1,0,16.1,0,12, , 
26-Jul-16,0,11.6,0,16.5,0,12.5, , 
27-Jul-16,0,12.1,0,16,0,13, , 
28-Jul-16,0,0.5,0,18,0,11, , 
29-Jul-16,0,0.9,0,16.6,0,11, , 
30-Jul-16,4,0,0,16.5,0,11, , 
31-Jul-16,0,0,0,15.6,0,12, , 
01-Aug-16,0,1.5,0,18.1,0,13.5, , 
02-Aug-16,0,4.5,0,18.8,0,13, , 
03-Aug-16,0,6,0,16.5,0,12, , 
04-Aug-16,0,0.5,0,15.6,0,11.5, , 
05-Aug-16,0,0,0,18.1,0,13.5, , 
06-Aug-16,0,1,0,20,0,13, , 
07-Aug-16,0,5.1,0,15.6,0,12, , 
08-Aug-16,4,0,0,15.1,0,10, , 
09-Aug-16,0,2.5,0,15.7,0,11.5, , 
10-Aug-16,0,4.6,0,16,0,12.8, , 
11-Aug-16,0,1.5,0,16.3,0,12.5, , 
12-Aug-16,0,11.7,0,16.6,0,12.5, , 
13-Aug-16,0,0.2,0,16.5,0,13, , 
14-Aug-16,0,0,0,16.6,0,12, , 
15-Aug-16,0,0,0,22.5,0,12.5, , 
16-Aug-16,0,16.6,0,24.6,0,14.5, , 
17-Aug-16,0,14.1,0,18.5,0,12.5, , 
18-Aug-16,0,1.7,0,18.5,0,13.5, , 
19-Aug-16,0,3.2,0,20.8,0,13.5, , 
20-Aug-16,0,4.1,0,16.5,0,13, , 
21-Aug-16,0,5.5,0,16.9,0,13.5, , 
22-Aug-16,0,0.3,0,17,0,13.5, , 
23-Aug-16,0,0,0,17.8,0,13, , 
24-Aug-16,0,0,0,18.1,0,9.4, , 
25-Aug-16,0,4.7,0,17.3,0,11.5, , 
26-Aug-16,0,2.2,0,17.6,0,11, , 
27-Aug-16,0,0.7,0,18.1,0,13.5, , 
28-Aug-16,0,0,0,18.2,0,12, , 
29-Aug-16,0,0,0,17.7,0,10, , 
30-Aug-16,0,5.5,0,18.8,0,13, , 
31-Aug-16,0,1.4,0,16.5,0,11.5, , 
01-Sep-16,0,9.6,0,17.2,0,11, , 
02-Sep-16,0,0.7,0,17.1,0,12.6, , 
03-Sep-16,0,21.5,0,19.5,0,13, , 
04-Sep-16,0,12.4,0,17.1,0,12.5, , 
05-Sep-16,0,6.3,0,18.2,0,13.5, , 
06-Sep-16,0,5.7,0,19.2,0,14, , 
07-Sep-16,0,2.5,0,20.1,0,13, , 
08-Sep-16,1,3.8,0,16.3,0,13.4, , 
09-Sep-16,1,3.9,0,17.3,0,11.5, , 
10-Sep-16,1,3.5,0,16.1,0,10.5, , 
11-Sep-16,1,26.7,0,17.3,0,10.5, , 
12-Sep-16,0,0.7,0,16.5,0,11.5, , 
13-Sep-16,0,0.1,0,16.8,0,8.1, , 
14-Sep-16,0,1.1,0,16,0,10.5, , 
15-Sep-16,0,3.5,0,15.5,0,11, , 
16-Sep-16,0,1.9,0,15.5,0,11.5, , 
17-Sep-16,0,5.7,0,17.3,0,11, , 
18-Sep-16,0,0.3,0,17.4,0,11.5, , 
19-Sep-16,0,0.1,0,15.6,0,11.5, , 
20-Sep-16,0,1.5,0,15.7,0,12, , 
21-Sep-16,0,4.7,0,14.9,0,8, , 
22-Sep-16,0,1.7,0,14.5,0,9.5, , 
23-Sep-16,0,45.1,0,16.6,0,8.5, , 
24-Sep-16,0,3,0,16,0,10, , 
25-Sep-16,0,11.5,0,14,0,9, , 
26-Sep-16,0,1.1,0,16.2,0,11, , 
27-Sep-16,0,2.1,0,15.8,0,13, , 
28-Sep-16,0,11.3,0,16.6,0,11.5, , 
29-Sep-16,0,5.5,0,16,0,10.5, , 
30-Sep-16,0,6.5,0,14.3,0,4, , 
01-Oct-16,0,0.5,0,14,0,5, , 
02-Oct-16,0,2.2,0,15.1,0,7.5, , 
03-Oct-16,0,6.1,0,15.8,0,7, , 
04-Oct-16,0,0.7,0,15,0,11.5, , 
05-Oct-16,0,0,0,17.1,0,9.5, , 
06-Oct-16,0,0,0,13.5,0,8, , 
07-Oct-16,0,0,0,15,0,9.5, , 
08-Oct-16,0,0.3,0,14,0,8, , 
09-Oct-16,4,0,0,15.2,0,9.5, , 
10-Oct-16,0,0,0,15.1,0,10, , 
11-Oct-16,0,0,0,13,0,8, , 
12-Oct-16,0,0,0,12.5,0,7.5, , 
13-Oct-16,0,0,0,15,0,4.5, , 
14-Oct-16,0,0,0,12.9,0,9, , 
15-Oct-16,0,2,0,11.8,0,6, , 
16-Oct-16,0,1.9,0,13.1,0,9, , 
17-Oct-16,0,6,0,13.8,0,7.2, , 
18-Oct-16,0,0.5,0,12.6,0,7, , 
19-Oct-16,0,0.3,0,12.5,0,8.5, , 
20-Oct-16,0,0,0,13.1,0,9, , 
21-Oct-16,0,0,0,13.1,0,7, , 
22-Oct-16,0,0.3,0,13.6,0,6, , 
23-Oct-16,0,0,0,12.4,0,5.5, , 
24-Oct-16,0,0,0,11.9,0,5, , 
25-Oct-16,0,1.5,0,12.8,0,6, , 
26-Oct-16,0,3.1,0,15,0,7, , 
27-Oct-16,0,5.5,0,13.5,0,10, , 
28-Oct-16,0,1,0,13.6,0,11, , 
29-Oct-16,0,0,0,13.2,0,9.5, , 
30-Oct-16,0,0.3,0,14.5,0,9, , 
31-Oct-16,4,0,0,14.2,0,8.5, , 
01-Nov-16,0,0,0,12,0,6, , 
02-Nov-16,0,3.1,0,10.5,0,7, , 
03-Nov-16,0,7.1,0,12,0,6.5, , 
04-Nov-16,0,4.4,0,10.2,0,4.5, , 
05-Nov-16,0,6.1,0,10,0,7, , 
06-Nov-16,0,2.3,0,9.5,0,4.5, , 
07-Nov-16,0,3.4,0,10.5,0,5, , 
08-Nov-16,0,10,0,10.2,0,5, , 
09-Nov-16,0,3.3,0,10.6,0,6, , 
10-Nov-16,0,0.3,0,10.5,0,6.5, , 
11-Nov-16,0,14.4,0,13.5,0,6, , 
12-Nov-16,0,1.9,0,12,0,8.5, , 
13-Nov-16,0,1.3,0,13,0,8.5, , 
14-Nov-16,0,5.7,0,13.6,0,11, , 
15-Nov-16,0,8.4,0,12.5,0,7.4, , 
16-Nov-16,0,8.2,0,9.5,0,5.5, , 
17-Nov-16,0,5.9,0,7,0,3.5, , 
18-Nov-16,0,3.4,0,7.4,0,2, , 
19-Nov-16,0,2,0,6.2,1,-1, , 
20-Nov-16,0,3.1,0,5.5,0,0, , 
21-Nov-16,0,5.5,0,7.5,0,2.5, , 
22-Nov-16,0,2.9,0,8.5,1,-1, , 
23-Nov-16,0,0.2,0,8.8,1,-2, , 
24-Nov-16,0,0,0,8,1,-3.5, , 
25-Nov-16,0,0.2,0,8,1,-2, , 
26-Nov-16,0,0,0,10.5,0,1.5, , 
27-Nov-16,0,0.2,0,10.6,0,4, , 
28-Nov-16,0,0,0,8,0,5, , 
29-Nov-16,0,2.6,0,9.1,0,4.5, , 
30-Nov-16,0,0,0,10.1,0,3, , 
01-Dec-16,0,0,0,9.2,0,0, , 
02-Dec-16,0,0,0,7,0,3.5, , 
03-Dec-16,0,0,0,8.5,0,3, , 
04-Dec-16,0,0,0,7.6,0,3.5, , 
05-Dec-16,0,0.7,0,12,0,3.5, , 
06-Dec-16,0,10.8,0,15.5,0,4.8, , 
07-Dec-16,0,0.8,0,13.5,0,10.5, , 
08-Dec-16,0,0.7,0,14.5,0,7, , 
09-Dec-16,0,2.1,0,13.1,0,8.5, , 
10-Dec-16,0,3.1,0,11,0,7.5, , 
11-Dec-16,0,0.3,0,10.5,0,7.5, , 
12-Dec-16,0,6.1,0,10,0,8, , 
13-Dec-16,0,3.7,0,13.1,0,7, , 
14-Dec-16,0,1.2,0,9.5,0,4.5, , 
15-Dec-16,0,3.3,0,9.5,0,5, , 
16-Dec-16,0,0.3,0,9.2,0,4.5, , 
17-Dec-16,0,2.2,0,10.5,0,5, , 
18-Dec-16,0,1.5,0,11,0,7.5, , 
19-Dec-16,0,0.3,0,9.5,0,4, , 
20-Dec-16,0,15.2,0,10.2,0,4, , 
21-Dec-16,0,9.3,0,6.5,0,4.5, , 
22-Dec-16,0,15.5,0,11,0,5, , 
23-Dec-16,0,9.4,0,9,0,5.5, , 
24-Dec-16,0,8.5,0,12,0,4.9, , 
25-Dec-16,0,2.5,0,12,0,3, , 
26-Dec-16,0,0.3,0,8,0,4.5, , 
27-Dec-16,0,0.2,0,10,0,6, , 
28-Dec-16,0,0,0,11,0,6.3, , 
29-Dec-16,0,0,0,12,0,8, , 
30-Dec-16,0,0,0,12,0,10, , 
31-Dec-16,0,11.4,0,11.5,0,10.3, , 
01-Jan-17,0,1.1,0,7.5,0,2.6,0.5, 
02-Jan-17,0,0.5,0,6.5,0,2,0.9, 
03-Jan-17,0,0,0,7.5,0,5,4.5, 
04-Jan-17,0,0,0,7.7,0,5.5,4.5, 
05-Jan-17,0,4.6,0,11,0,4.6,3, 
06-Jan-17,0,0.8,0,11,0,5.5,3.5, 
07-Jan-17,0,0.3,0,11,0,9.5,9.5, 
08-Jan-17,0,7.6,0,10.5,0,6,5.5, 
09-Jan-17,0,2.6,0,10.2,0,5.1,4.7, 
10-Jan-17,0,0.6,0,7.5,0,6.5,5.5, 
11-Jan-17,0,3.1,0,7.5,0,2,0.5, 
12-Jan-17,0,6.1,0,6,0,1,0, 
